title,Capacity_GB,Generation,Speed_MHz,Latency,Voltage,Brand,Is_kit,Is_gaming,Final_Price
NEMIX RAM 128GB (4X32GB) DDR4 2933MHZ PC4-23400 2Rx4 1.2V CL21 288-PIN ECC RDIMM KIT Registered Server Memory Compatible with Dell EMC PowerEdge XE2420 Server,128.0,4.0,2933.0,21.0,1.2,unknown,1.0,0.0,1676.99
"A-Tech 128GB Kit (4x32GB) RAM for HP ProLiant DL380 G10, DL580 G10, ML110 G10, ML350 G10 | DDR4 2666MHz PC4-21300 ECC RDIMM 2Rx4 Registered Server Memory Upgrade",128.0,4.0,2666.0,17.0,1.2,a-tech,1.0,0.0,1199.96
A-Tech 32GB RAM for Dell Precision 5820 Tower | DDR4 2666 PC4-21300 ECC Registered RDIMM 2Rx4 Server Memory Replacement for SNPTN78Y/32G SNPTN78YC/32G SNPTN78YC/32VXR A9781929 TN78Y 0TN78Y V2,32.0,4.0,2666.0,17.0,1.2,a-tech,0.0,0.0,299.99
"NEMIX RAM 128GB (4X32GB) DDR4 2666MHZ PC4-21300 2Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Apple iMac Pro 2017-2021 iMacPro1,1",128.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,1197.89
A-Tech 32GB Module for Dell PowerEdge R440 - DDR4 PC4-21300 2666Mhz ECC Registered RDIMM 2Rx4 - Server Specific Memory Ram (AT316637SRV-X1R5),32.0,4.0,2666.0,17.0,1.2,a-tech,0.0,0.0,299.99
NEMIX RAM 32GB (4X8GB) DDR4 2666MHZ PC4-21300 1Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT,32.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,279.49
NEMIX RAM 32GB (2X16GB) DDR4 2933MHZ PC4-23400 2Rx8 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell Precision 7820 Tower Workstation,32.0,4.0,2933.0,21.0,1.2,unknown,1.0,0.0,347.49
32GB 1X32GB DDR5 4800MHZ PC5-38400 2Rx4 1.1V CL40 288-PIN ECC Registered RDIMM NEMIX RAM Server Memory Compatible with ASUS Pro WS WRX90E-SAGE SE Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,1099.0
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 1Rx4 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory Compatible with ASUS Pro WS WRX90E SAGE SE Workstation Motherboard,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,1099.0
OWC 256GB (8x32GB) DDR4 3200 PC4-25600 CL22 2Rx4 288-pin 1.2V ECC Registered RDIMM Memory RAM Module Upgrade Kit Compatible with Cisco UCS B200 M6 C125 M5 C220 M6 C240 M6 C245 M6,256.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,2626.72
32GB (4x8GB) DDR3-1333MHz PC3-10600 ECC RDIMM 2Rx4 1.35V Registered Memory for Server/Workstation,32.0,3.0,1333.0,11.0,1.35,unknown,1.0,0.0,82.5
32GB (4x8GB) DDR3-1866MHz PC3-14900 ECC RDIMM 2Rx4 1.5V Registered Memory for Server/Workstation,32.0,3.0,1866.0,12.0,1.5,unknown,1.0,0.0,89.01
NEMIX RAM 32GB (1X32GB) DDR5 6400MHZ PC5-51200 1Rx4 1.1V CL52 288-PIN ECC RDIMM Registered Server Memory Compatible with Hynix HMCG84AHBRA477N,32.0,5.0,6400.0,52.0,1.1,unknown,0.0,0.0,1488.0
NEMIX RAM 64GB (2X32GB) DDR4 3200MHZ PC4-25600 2Rx4 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell PowerEdge T550 Tower,64.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,898.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell PowerEdge R760xd2 Rack Server,32.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,1078.99
Timetec 32GB KIT(2x16GB) DDR4 2133MHz PC4-17000 Non-ECC Unbuffered 1.2V CL15 2Rx8 Dual Rank 260 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade (32GB KIT(2x16GB)),32.0,4.0,2133.0,15.0,1.2,timetec,1.0,0.0,203.99
"A-Tech 32GB RAM Replacement for Dell SNPCPC7GC/32G, A8711888, CPC7G, 0CPC7G | DDR4 2400MHz PC4-19200 2Rx4 ECC Registered RDIMM Single Server Memory Module",32.0,4.0,2400.0,17.0,1.2,a-tech,0.0,0.0,269.99
"32GB 1X32GB DDR5 4800MHZ PC5-38400 1Rx4 1.1V CL40 288-PIN ECC Registered RDIMM NEMIX RAM Server Memory Compatible with ASRock Industrial Motherboard EATX IMB-1900, IMB-1902",32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,1099.0
NEMIX RAM 32GB (1X32GB) DDR4 1866MHZ PC4-17000 2Rx4 1.2V 288-PIN ECC RDIMM Compatible with Supermicro MEM-DR432L-HL01-ER21 Registered Server Memory,32.0,4.0,1866.0,13.0,1.2,unknown,0.0,0.0,249.99
OWC 32GB DDR4 2666MHz PC4-21300 CL19 1.2V 288pin Server ECC Registered RDIMM Memory RAM Compatible with Lenovo ThinkSystem (Xeon SP Gen 1) SD530 SD650 SN550 SN850 SR530,32.0,4.0,2666.0,19.0,1.2,lenovo,0.0,0.0,329.99
OWC 256GB (8x32GB) DDR5 4800 PC5-38400 CL40 2Rx8 288-pin 1.1V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,256.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,7880.32
NEMIX RAM 32GB (4X8GB) DDR4 2933MHZ PC4-23400 1Rx8 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell Precision 5820 Tower Workstation,32.0,4.0,2933.0,21.0,1.2,unknown,1.0,0.0,376.99
NEMIX RAM 32GB (1X32GB) DDR5 5600MHZ PC5-44800 CL46 2Rx8 1.1V 288-PIN ECC RDIMM Registered Server Memory Compatible with Supermicro B13SEE-CPU-25G Motherboard,32.0,5.0,5600.0,46.0,1.1,unknown,0.0,0.0,1298.0
A-Tech 128GB Kit (4x32GB) Memory RAM for Dell PowerEdge R530 - DDR4 2666MHz PC4-21300 ECC Registered RDIMM 2Rx4 1.2V - Server,128.0,4.0,2666.0,17.0,1.2,a-tech,1.0,0.0,1199.96
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC RDIMM Compatible with Dell SNPW08W9C/32G AC239378 Registered Server Memory,32.0,5.0,4800.0,40.0,1.1,unknown,0.0,0.0,1099.0
A-Tech 256GB Kit (8x32GB) RAM for ASRock Rack ROMED8-2T | DDR4 2400MHz PC4-19200 ECC RDIMM 2Rx4 Registered Server Memory Upgrade,256.0,4.0,2400.0,17.0,1.2,a-tech,1.0,0.0,2399.92
128GB 4X32GB DDR5 6400MHZ PC5-51200 CL52 2Rx8 1.1V 288-PIN ECC Registered RDIMM NEMIX RAM Server Memory KIT Compatible with ASRock Rack W890D8-2L2T Motherboard,128.0,5.0,6400.0,52.0,1.1,unknown,1.0,0.0,5941.49
32GB 4X70M09263 Replacement for Lenovo 288-Pin DDR4 2400MHz ECC RDIMM Server Memory,32.0,4.0,2400.0,17.0,1.2,lenovo,0.0,0.0,499.95
Server Replacement for Lenovo 4X71M22549 32GB DDR5 4800MHz ECC RDIMM RAM ThinkStation P730F3,32.0,5.0,4800.0,40.0,1.1,lenovo,0.0,0.0,1295.95
A-Tech 32GB (2X 16GB) RAM for DELL Precision T5810 | DDR4 2133MHz ECC-RDIMM PC4-17000 2Rx4 1.2V 288-Pin ECC Registered Server Memory Upgrade Kit,32.0,4.0,2133.0,13.0,1.2,a-tech,1.0,0.0,259.98
NEMIX RAM 64GB (2X32GB) DDR4 3200MHZ PC4-25600 2Rx4 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with GIGABYTE MC62-G40 MC62-G41 Motherboard,64.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,898.99
"A-Tech 32GB (2x16GB) RAM for Dell PowerEdge T410, T610, T710 Tower Servers | DDR3 1333MHz ECC-RDIMM PC3-10600 2Rx4 1.5V 240-Pin ECC Registered DIMM Server Memory Upgrade Kit",32.0,3.0,1333.0,11.0,1.5,a-tech,1.0,0.0,109.33
32GB (2x16GB) DDR3-1600MHz PC3-12800 ECC RDIMM 2Rx4 1.35V Registered Memory for Server/Workstation,32.0,3.0,1600.0,11.0,1.35,unknown,1.0,0.0,79.0
OWC 32GB (4x8GB) DDR3 1066 PC3-8500 CL7 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1066.0,7.0,1.5,unknown,1.0,0.0,112.76
A-Tech 32GB Kit (2 x 16GB) for Dell PowerEdge R740 - DDR4 PC4-21300 2666Mhz ECC Registered RDIMM 2Rx4 - Server Specific Memory Ram (AT316645SRV-X2R3),32.0,4.0,2666.0,17.0,1.2,a-tech,1.0,0.0,301.14
A-Tech 32GB Module for Dell Precision 5810 - DDR4 PC4-19200 2400Mhz ECC Registered RDIMM 2Rx4 - Server Memory Ram Equivalent to OEM SNPCPC7GC/32G (AT316773SRV-X1R1),32.0,4.0,2400.0,17.0,1.2,a-tech,0.0,0.0,299.99
"A-Tech 32GB RAM for Dell PowerEdge R640 | DDR4 2666MHz PC4-21300 ECC Registered RDIMM 2Rx4 Server Memory Module Replacement for SNPTN78Y/32G, SNPTN78YC/32G, SNPTN78YC/32VXR, A9781929, TN78Y, 0TN78Y V2",32.0,4.0,2666.0,17.0,1.2,a-tech,0.0,0.0,299.99
A-Tech 32GB Replacement for Micron MTA36ASF4G72PZ-3G2 - DDR4 3200MHz PC4-25600 ECC Registered RDIMM 288-Pin 2Rx4 1.2V - Single Server Memory RAM Stick (MTA36ASF4G72PZ-3G2-ATC),32.0,4.0,3200.0,22.0,1.2,a-tech,0.0,0.0,509.99
A-Tech 32GB Kit (2x16GB) Memory RAM for Dell Precision T7500 - DDR3L 1333MHz PC3-10600 ECC Registered RDIMM 2Rx4 1.35V - Server,32.0,3.0,1333.0,11.0,1.35,a-tech,1.0,0.0,114.8
NEMIX RAM 32GB (4X8GB) DDR4 2933MHZ PC4-23400 1Rx4 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory KIT,32.0,4.0,2933.0,21.0,1.2,unknown,1.0,0.0,376.99
32GB 2X16GB DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN ECC Registered RDIMM KIT NEMIX RAM Server Memory Compatible with ASRock TRX50 WS Motherboard,32.0,5.0,5600.0,46.0,1.1,unknown,1.0,0.0,1118.99
"A-Tech 32GB Kit (2x16GB) RAM for Lenovo ThinkCentre neo 50s, neo 50s Gen 4 SFF Desktop | DDR4 3200MHz PC4-25600 DIMM 1.2V 288-Pin Non-ECC UDIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell Inspiron 15 3520, 14 5420, 16 5620, 14 7420 2-in-1 Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for MSI GF63 Thin 10SCXR, GF63 Thin 10SX, GF63 Thin 12VE, GF65 Thin 10SER, GF75 Thin 10SCXR, GF75 Thin 10SDK | DDR4 3200MHz PC4-25600 SODIMM Non-ECC Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell OptiPlex 5400 AIO, 5490 AIO, 7400 AIO, 7410 AIO (DDR4), 7490 AIO All-in-One Desktop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Lenovo ThinkCentre M60q Chromebox, M70q Gen 3, M70q Gen 4 Tiny Desktop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell PowerEdge C6520, MX750c, R650, R6515, R6525, R750, R750xa, R750xs, R7515, R7525, XE2420 | DDR4 3200MHz PC4-25600 ECC RDIMM 2Rx8 Registered Server Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,519.98
"A-Tech 32GB Kit (2x16GB) RAM for HP 15-dy2024nr, 15-dy2096nr, 15-dy2702dx, 15-dy2718nr Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
64GB (2X32GB) DDR4 3200MHZ PC4-25600 UDIMM 2Rx8 1.2V CL22 288-PIN Non-ECC Unbuffered Desktop PC Computer Memory KIT,64.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,456.99
"【DDR4 RGB RAM】 GIGASTONE RGB Game Turbo 64GB (4x16GB) DDR4 3200MHz Desktop RAM – PC4-25600 CL16-18-18-40, XMP 2.0 / AMD Support, 1.35V UDIMM 288-Pin, Unbuffered Non-ECC High-Performance RAM (White)",64.0,4.0,3200.0,16.0,1.35,unknown,1.0,1.0,528.99
"A-Tech 32GB Kit (2x16GB) RAM for Dell Inspiron 24 5400 AIO, 24 5401 AIO, 24 5411 AIO, 24 5415 AIO, 24 5421 AIO, 27 7700 AIO All-in-One Desktop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Memory",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
PNY XLR8 Gaming 32GB (2x16GB) DDR4 DRAM 3200MHz (PC4-25600) CL16 1.35V RGB Dual Channel Desktop (DIMM) Memory – MD32GK2D4320016XRGB,32.0,4.0,3200.0,16.0,1.35,pny,1.0,1.0,249.99
"A-Tech 32GB Kit (2x16GB) RAM for Acer Predator Orion PO3-630, PO3-630G-UW91, PO3-630-UA15, PO3-630-UD14, PO3-640G, PO3-640-UD13, PO3-640-UR12 | DDR4 3200MHz PC4-25600 DIMM Non-ECC UDIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
OWC 64GB (8x8GB) DDR4 3200MHz PC4-25600 CL22 1RX8 ECC Unbuffered SODIMM 1.2V 260-pin Memory RAM,64.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,681.04
A-Tech 32GB Kit (2x16GB) RAM Compatible for Acer Predator Helios 300 Gaming Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,4.0,3200.0,16.0,1.2,a-tech,1.0,1.0,299.98
Silicon Power DDR4 32GB (2x16GB) Turbine 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module RAM - Low Voltage (SP032GXLZU320BDA),32.0,4.0,3200.0,16.0,1.35,unknown,1.0,0.0,229.97
OWC 64GB (4x16GB) DDR4 3200MHz PC4-25600 CL22 2RX4 ECC Registered RDIMM 1.2V 288-pin Memory RAM Upgrade for Server,64.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,717.08
"NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with ASRock Rack Motherboad B550D4-4L, B550D4ID-2L2T (BTO), B550D4M, B550D4U, B550D4U-2T (BTO)",32.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,378.99
"A-Tech 32GB Kit (2x16GB) RAM for Dell OptiPlex 5080 Micro, 5490 AIO, 7080 Micro, 7090 Micro, 7490 AIO | DDR4 3200MHz PC4-25600 SODIMM Non-ECC Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for HP EliteBook 830 G8, 835 G7, 835 G8, 845 G7, 845 G8, 855 G7 | DDR4 3200MHz PC4-25600 SODIMM Non-ECC Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Lenovo ThinkCentre neo 50q Gen 4, neo 50q Gen 4 Thin Client (Intel Core) Tiny Desktop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"【DDR4 RGB RAM】 GIGASTONE RGB Game Turbo 32GB (2x16GB) DDR4 3200MHz Desktop RAM – PC4-25600 CL16-18-18-40, XMP 2.0 / AMD Support, 1.35V UDIMM 288-Pin, Unbuffered Non-ECC High-Performance RAM (White)",32.0,4.0,3200.0,16.0,1.35,unknown,1.0,1.0,340.99
"NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS Prime B760M-K D4, Prime H610I-PLUS D4-CSM, Prime H610M-E D4",32.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,268.99
NEMIX RAM 64GB (4X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with ASRock X570 Taichi ATX AM4 Premium AMD Gaming Motherboard,64.0,4.0,3200.0,22.0,1.2,unknown,1.0,1.0,756.99
A-Tech 32GB (2x16GB) RAM Replacement for CT2K16G4DFD832A | DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 2Rx8 1.2V Non-ECC DIMM 288-Pin Desktop Memory Modules,32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,271.98
A-Tech 32GB (2x16GB) RAM for Dell Vostro 15 5510 | DDR4 3200MHz PC4-25600 Non ECC SO-DIMM 1.2V - Laptop & Notebook Memory Upgrade Kit,32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
A-Tech 32GB (2x16GB) RAM for HP ProDesk 400 G7 MT/SFF | DDR4 3200MHz PC4-25600 Non ECC DIMM 1.2V - Desktop Memory Upgrade Kit,32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
NEMIX RAM 64GB (4X16GB) DDR4 2666MHZ PC4-21300 1Rx8 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell EMC PowerEdge R7425 Server,64.0,4.0,2666.0,19.0,1.2,unknown,1.0,0.0,574.89
A-Tech 32GB Kit (2x16GB) RAM for Acer Nitro 5 AN517-54-79L1 Gaming Laptop | DDR4 3200MHz SODIMM PC4-25600 (PC4-3200AA) Memory Upgrade Modules,32.0,4.0,3200.0,16.0,1.35,a-tech,1.0,1.0,299.98
A-Tech 32GB Kit (2x16GB) RAM for Acer Nitro 5 AN515-57-5700 Gaming Laptop | DDR4 3200MHz SODIMM PC4-25600 (PC4-3200AA) Memory Upgrade Modules,32.0,4.0,3200.0,16.0,1.35,a-tech,1.0,1.0,299.98
NEMIX RAM 128GB (8X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with ASUS KRPA-U16 AMD EPYC 7002 LGA 4094 EEB Server Motherboard,128.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,1475.49
NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with DELL PowerEdge T350 Server,32.0,4.0,3200.0,22.0,1.2,unknown,1.0,0.0,378.99
A-Tech 32GB Kit (2x16GB) RAM for HP EliteBook 840 G8 Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade,32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
"A-Tech 32GB Kit (2x16GB) RAM for Dell Inspiron 5410, 5418, 5510, 5518, 7510, 7610 Laptop | DDR4 3200MHz PC4-25600 SODIMM 1.2V 260-Pin Non-ECC SO-DIMM Memory Upgrade",32.0,4.0,3200.0,22.0,1.2,a-tech,1.0,0.0,299.98
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 96GB (2x48GB) 6000MT/s CL28-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J2836F48GX2-TZ5NR),96.0,5.0,6000.0,28.0,1.35,g.skill,1.0,1.0,1249.99
G.SKILL Trident Z5 Royal Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 7200MT/s CL34-45-45-115 1.40V Desktop Computer Memory U-DIMM - Silver (F5-7200J3445G16GX2-TR5S),32.0,5.0,7200.0,34.0,1.4,g.skill,1.0,1.0,559.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD EXPO) 32GB (2x16GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Silver (F5-6000J2636H16GX2-TR5NS),32.0,5.0,6000.0,26.0,1.45,g.skill,1.0,1.0,749.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3239G16GX2-TZ5NR),32.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,549.99
G.SKILL Flare X5 Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 5600MT/s CL36-36-36-89 1.25V Desktop Computer Memory U-DIMM - Matte Black (F5-5600J3636D32GX2-FX5),64.0,5.0,5600.0,36.0,1.25,g.skill,1.0,0.0,799.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 64GB (2x32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Matte White (F5-6000J2636H32GX2-TZ5NRW),64.0,5.0,6000.0,26.0,1.45,g.skill,1.0,1.0,1299.99
G.SKILL Flare X5 Series DDR5 RAM (AMD EXPO & Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte White (F5-6000J3636F32GX2-FX5W),64.0,5.0,6000.0,36.0,1.35,g.skill,1.0,0.0,894.99
Silicon Power DDR5 32GB (2x16GB) Zenith 6000MT/s (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM SU032GXLWU60AFDGEC White,32.0,5.0,6000.0,30.0,1.35,unknown,1.0,0.0,449.97
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL30-40-40-96 1.40V Desktop Computer Memory U-DIMM - Matte White (F5-6000J3040G32GX2-TZ5RW),64.0,5.0,6000.0,30.0,1.4,g.skill,1.0,1.0,954.99
G.SKILL Ripjaws DDR5 SO-DIMM Series RAM 32GB (2x16GB) 4800MT/s CL40-39-39-76 1.10V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F5-4800S4039A16GX2-RS),32.0,5.0,4800.0,40.0,1.1,g.skill,1.0,1.0,439.99
G.SKILL Trident Z5 Royal Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 7200MT/s CL34-45-45-115 1.40V Desktop Computer Memory U-DIMM - Gold (F5-7200J3445G16GX2-TR5G),32.0,5.0,7200.0,34.0,1.4,g.skill,1.0,1.0,589.99
Silicon Power DDR5 64GB (2x32GB) Zenith RGB 6000MT/s (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM White SU064GXLWU60AFDHEC,64.0,5.0,6000.0,30.0,1.35,unknown,1.0,1.0,1099.99
CORSAIR Vengeance DDR5 64GB (2x32GB) DDR5 6000MHz CL30 AMD Expo Intel XMP iCUE Compatible Computer Memory – Gray (CMK64GX5M2B6000Z30),64.0,5.0,6000.0,30.0,1.25,corsair,1.0,1.0,1049.99
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL30-40-40-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3040G32GX2-TZ5RK),64.0,5.0,6000.0,30.0,1.4,g.skill,1.0,1.0,908.0
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3239G32GX2-TZ5RK),64.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,974.99
A-Tech Velocity RAM 64GB (2x32GB) DDR5 5600MHz (PC5-44800) XMP 3.0 UDIMM 1.1V Non-ECC DIMM 288-Pin Desktop Computer Gaming Memory - AV2K32G5D56X,64.0,5.0,5600.0,36.0,1.1,a-tech,1.0,1.0,879.98
64GB G.Skill DDR5 Trident Z5 RGB 6400MHz CL32 1.40V Dual Channel Kit 2X 32GB Black,64.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,938.8
Kingston FURY Beast 64GB (2x32GB) 6000MT/s DDR5 CL36 RGB Desktop Memory Kit of 2 | Infrared Syncing | AMD EXPO | KF560C36BBEAK2-64,64.0,5.0,6000.0,36.0,1.25,kingston,1.0,1.0,884.98
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte White (F5-6400J3239G32GX2-TZ5RW),64.0,5.0,6400.0,32.0,1.4,g.skill,1.0,1.0,1019.99
"Crucial T710 Gen5 2TB SSD, Up to 14,900MB/s Read Plus DDR5 Pro OC CL32 RAM 32GB Kit (2x16GB), 6400MHz CL32, Black - Storage & Memory Bundle",32.0,5.0,6400.0,32.0,1.25,crucial,1.0,1.0,693.94
CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 5600MHz CL40-40-40-77 1.25V Intel XMP Desktop Computer Memory - Black (CMH32GX5M2B5600C40K),32.0,5.0,5600.0,40.0,1.25,corsair,1.0,1.0,434.99
NEMIX RAM 128GB (4X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Dell Precision 3660 Tower Workstation,128.0,5.0,4800.0,40.0,1.1,unknown,1.0,0.0,2356.99
G.SKILL Flare X5 Series DDR5 RAM (AMD EXPO) 192GB (4x48GB) 6000MT/s CL28-36-36-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J2836G48GX4-FX5),192.0,5.0,6000.0,28.0,1.4,g.skill,1.0,0.0,2499.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO & Intel XMP 3.0) 128GB (2x64GB) 6000MT/s CL36-44-44-96 1.25V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3644D64GX2-TZ5NR),128.0,5.0,6000.0,36.0,1.25,g.skill,1.0,1.0,2019.99
G.SKILL Flare X5 Series DDR5 RAM (AMD EXPO) 256GB (4x64GB) 6000MT/s CL36-44-44-96 1.25V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3644D64GX4-FX5),256.0,5.0,6000.0,36.0,1.25,g.skill,1.0,0.0,3689.99
