title,Capacity_GB,Generation,Speed_MHz,Latency,Brand,Is_kit,Is_gaming,Final_Price
【DDR5 RAM】 GIGASTONE Game PRO 32GB Kit (2x16GB) DDR5 6400MHz PC5-51200 CL40-40-40-84 Intel XMP 3.0 AMD Expo 1.35v UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory – White,32.0,5.0,6400.0,40,Unknown,1.0,1.0,498.99
OLOy DDR4 RAM 16GB (2x8GB) Warhawk Aura Sync RGB 3200 MHz CL16 1.35V 288-Pin Desktop Gaming UDIMM (MD4U083216BCDA),16.0,4.0,3200.0,16,Unknown,1.0,1.0,137.99
G.SKILL FlareX Series DDR4 RAM (XMP) 16GB (2x8GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM - Black (F4-3200C16D-16GFX),16.0,4.0,3200.0,16,G.SKILL,1.0,1.0,139.99
NEMIX RAM 16GB (2X8GB) DDR4 2666MHZ PC4-21300 1Rx8 1.2V CL19 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT,16.0,4.0,2666.0,19,Unknown,1.0,0.0,131.89
Timetec 16GB KIT(2x8GB) DDR4 2666MHz (PC4-21300) Non-ECC Unbuffered 1.2V CL19 260 Pin SODIMM Laptop Notebook Memory RAM Module Upgrade 16GB KIT(2x8GB),16.0,4.0,2666.0,19,Timetec,1.0,0.0,119.99
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 32GB (4x8GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C18Q-32GTZN),32.0,4.0,3600.0,18,G.SKILL,1.0,1.0,329.99
【DDR4 RAM】 GIGASTONE Game PRO 16GB Kit (2x8GB) DDR4 3600MHz PC4-28800 CL 18-22-22-42 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - White,16.0,4.0,3600.0,18,Unknown,1.0,1.0,188.99
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 16GB (2x8GB) 3600MT/s CL18-22-22-42 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3600C18D-16GTZN),16.0,4.0,3600.0,18,G.SKILL,1.0,1.0,174.99
G.Skill Trident Z Series DDR4 RAM (XMP) 16GB (2x8GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM - Black/White (F4-3200C16D-16GTZKW),16.0,4.0,3200.0,16,G.Skill,1.0,1.0,429.99
NEMIX RAM 32GB (4X8GB) DDR4 2400MHZ PC4-19200 1Rx8 1.2V CL17 288-PIN Non-ECC UDIMM Unbuffered Desktop Memory KIT,32.0,4.0,2400.0,17,Unknown,1.0,0.0,263.49
G.SKILL AEGIS Series DDR4 RAM (XMP) 32GB (4x8GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3200C16Q-32GIS),32.0,4.0,3200.0,16,G.SKILL,1.0,1.0,269.99
【DDR4 RAM】 GIGASTONE Game PRO 32GB Kit (4x8GB) DDR4 3600MHz PC4-28800 CL 18-22-22-42 Intel XMP 2.0 AMD Ryzen 1.35V UDIMM 288 Pin Unbuffered Non ECC High Performance Gaming Desktop Memory - Black,32.0,4.0,3600.0,18,Unknown,1.0,1.0,368.99
Micron 8GB PC4-19200 DDR4-2400MHz Non-ECC Unbuffered CL17 288-Pin DIMM 1.2V Single Rank Memory Module Mfr P/N MTA8ATF1G64AZ-2G3B1,8.0,4.0,2400.0,17,Micron,0.0,0.0,60.96
ADATA Premier 8GB (1x8GB) DDR4 3200MHz CL22 PC4-25600 260-Pin SODIMM Memory RAM Single Pack(AD4S32008G22-SGN),8.0,4.0,3200.0,22,ADATA,0.0,0.0,69.99
A-Tech 8GB DDR4 2133 MHz SODIMM PC4-17000 (PC4-2133P) CL15 Non-ECC Laptop RAM Memory Module,8.0,4.0,2133.0,15,A-Tech,0.0,0.0,58.99
"XPG Z1 DDR4 3200MHz (PC4 25600) 16GB (2x8GB) 288-Pin CL16-20-20 Memory Modules, Silver (AX4U320038G16A-DSZ1)",16.0,4.0,3200.0,16,XPG,1.0,1.0,199.0
NEMIX RAM 8GB (2X4GB) DDR4 2400MHZ PC4-19200 1Rx6 1.2V CL17 260-PIN Non-ECC SODIMM Laptop PC Memory KIT,8.0,4.0,2400.0,17,Unknown,1.0,0.0,76.99
8GB (1X8GB) DDR4 3200MHZ PC4-25600 SODIMM 2Rx8 1.2V CL22 260-PIN Non-ECC Laptop PC Computer Memory,8.0,4.0,3200.0,22,Unknown,0.0,0.0,69.99
Crucial RAM 8GB Kit (2x4GB) DDR3 1600 MHz CL11 Desktop Memory CT2K51264BD160B,8.0,3.0,1600.0,11,Crucial,1.0,0.0,27.99
OWC 16GB (2X8GB) DDR4 RAM Compatible with Synology DiskStation DS723+ and DS923+ NAS System 2666MHz PC4-21300 CL19 ECC Unbuffered SODIMM 2Rx8 1.2V Memory Upgrade,16.0,4.0,2666.0,19,OWC,1.0,0.0,171.12
Timetec 32GB KIT(4x8GB) DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800 Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 204 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade Black PCB,32.0,3.0,1600.0,11,Timetec,1.0,0.0,78.99
OWC 32GB (2x16GB) DDR3 1333 PC3-10600 CL9 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1333.0,9,OWC,1.0,0.0,117.58
Timetec 16GB KIT(4x4GB) DDR3 / DDR3L 1333MHz PC3-10600 Non-ECC Unbuffered 1.5V / 1.35V CL9 2Rx8 Low Density Dual Rank 240 Pin UDIMM Desktop PC Computer Memory RAM Module Upgrade (16GB KIT(4x4GB)),16.0,3.0,1333.0,9,Timetec,1.0,0.0,50.99
OWC 16GB (2x8GB) DDR3 1600 PC3-12800 CL11 2Rx8 204-pin 1.5V Non-ECC SODIMM Memory RAM Module Kit,16.0,3.0,1600.0,11,OWC,1.0,0.0,72.18
OWC 16GB (2x8GB) DDR3 1333 PC3-10600 CL9 2Rx8 204-pin 1.5V Non-ECC SODIMM Memory RAM Module Kit,16.0,3.0,1333.0,9,OWC,1.0,0.0,72.18
"Factory Original 16GB (2x8GB) Compatible for Lenovo Flex, Ideapad, Thinkpad DDR3L 1600Mhz PC3L-12800 SODIMM 2Rx8 CL11 1.35v Notebook Laptop Memory Upgrade RAM P/N: 0B47381 Adamanta",16.0,3.0,1600.0,11,Lenovo,1.0,0.0,118.0
"A-Tech 16GB (2x8GB) DDR3 1066MHz PC3-8500 CL7 SODIMM 2Rx8 1.5V 204-Pin Non-ECC SO-DIMM Laptop, Notebook RAM Memory Modules",16.0,3.0,1066.0,7,A-Tech,1.0,0.0,51.98
"OWC 16GB (2X 8GB) 1333MHz DDR3 SO-DIMM PC3-10600 204Pin SO-DIMM CL9 Memory RAM Upgrade Module for iMac, Mac mini, MacBook Pro and PC Laptops (OWC1333DDR3S16P)",16.0,3.0,1333.0,9,OWC,1.0,0.0,75.79
"DATO 32GB (16GBx2) RAM, DDR4 3200MHz PC4-25600 CL22 1.2V 288-Pin Non-ECC unbuffered dimm, Desktop Memory Module",32.0,4.0,3200.0,22,Unknown,0.0,0.0,261.99
OLOy DDR4 RAM 16GB (2x8GB) Black Warhawk Aura Sync RGB 3200 MHz CL16 1.35V 288-Pin Desktop Gaming UDIMM (MD4U0832161BE0DA),16.0,4.0,3200.0,16,Unknown,1.0,1.0,137.99
Silicon Power DDR4 16GB 3200MHz (PC4-25600) CL22 SODIMM 260-Pin 1.2V Non-ECC Laptop RAM Notebook Computer Memory SU016GBSFU320F02AB,16.0,4.0,3200.0,22,Unknown,0.0,0.0,476.38
"A-Tech 16GB RAM Replacement for CT16G4SFRA32A | DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 SODIMM 1.2V Non-ECC SO-DIMM 260-Pin Laptop, Notebook Memory Module",16.0,4.0,3200.0,22,A-Tech,0.0,0.0,135.76
Genuine OEM 16GB Laptop Ram HMA82GS6CJR8N-VK 16GB (1X16GB) PC4-21300 DDR4-2666MHz Non-ECC Unbuffered CL19 260-Pin SoDimm 1.2V Single Rank Laptop Memory,16.0,4.0,2666.0,19,Unknown,0.0,0.0,131.24
16GB (1X16GB) DDR4 2400MHZ PC4-19200 SODIMM 2Rx8 1.2V CL17 260-PIN Non-ECC Laptop PC Computer Memory,16.0,4.0,2400.0,17,Unknown,0.0,0.0,129.99
NEMIX RAM 16GB (1X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 260-PIN Non-ECC Unbuffered SODIMM Compatible with POSIFLEX TK-3252 Paragon Series Kiosk,16.0,4.0,3200.0,22,Unknown,0.0,0.0,120.69
"A-Tech 16GB DDR4 2933MHz PC4-23400 (PC4-2933Y) CL21 SODIMM 1.2V Non-ECC SO-DIMM 260-Pin Laptop, Notebook Computer RAM Memory Upgrade Module",16.0,4.0,2933.0,21,A-Tech,0.0,0.0,120.74
OWC 16GB DDR4 3200MHz PC4-25600 CL22 1.2V 260pin Non-ECC SODIMM Memory RAM Compatible with Dell Latitude 3420 3430 3440 3520 5411,16.0,4.0,3200.0,22,OWC,0.0,0.0,135.99
TEAMGROUP Elite DDR4 32GB Kit (2 x 16GB) 2666MHz PC4-21300 CL19 Unbuffered Non-ECC 1.2V SODIMM 260-Pin Laptop Notebook PC Computer Memory Module Ram Upgrade - TED432G2666C19DC-S01,32.0,4.0,2666.0,19,TEAMGROUP,1.0,0.0,320.99
"Samsung 16GB DDR4 2133MHz PC4-17000 (PC4-2133P) CL15 SODIMM 2Rx8 Dual Rank 1.2V 260-Pin Laptop, Notebook RAM Memory",16.0,4.0,2133.0,15,Samsung,0.0,0.0,131.25
SK Hynix 16GB DDR4 2400MHz CL17 SODIMM HMA82GS6AFR8N-UH Memory Module,16.0,4.0,2400.0,17,SK Hynix,0.0,0.0,144.99
Genuine OEM Laptop Ram HMA82GS6CJR8N-VK 32GB (2X16GB) PC4-21300 DDR4-2666MHz Non-ECC Unbuffered CL19 260-Pin SoDimm 1.2V Laptop Memory,32.0,4.0,2666.0,19,Unknown,1.0,0.0,256.99
OLOy DDR4 RAM 16GB (2x8GB) 2400 MHz CL17 1.2V 260-Pin Laptop Gaming SODIMM for Intel (MD4S082417IZDC),16.0,4.0,2400.0,17,Unknown,1.0,1.0,106.99
OWC 16GB DDR4 3200MHz PC4-25600 CL22 1.2V 260pin Non-ECC SODIMM Memory RAM Compatible with Dell Latitude 5420 5421 5430 5511 5520,16.0,4.0,3200.0,22,OWC,0.0,0.0,135.99
HMA81GS6DJR8N 16GB (2x8GB) 1Rx8 DDR4 SO-DIMM PC4-21300 2666MHz CL19 1.2V Laptop Memory Module 2-Peace Kit HMA81GS6DJR8N-VK Compatible Replacement Spare Part for SK Hynix Compatible and Laptop Systems,16.0,4.0,2666.0,19,SK Hynix,1.0,0.0,143.5
"Simmtec RAM 16GB (2x8GB) DDR4 2400MHz SODIMM PC4-19200 (PC4-2400T) CL17 1.2V Non-ECC SO-DIMM 260 Pin - Laptop, Notebook & AIO Computer Memory Upgrade Kit",16.0,4.0,2400.0,17,Unknown,1.0,0.0,112.99
Timetec 16GB KIT(2x8GB) DDR4 SODIMM for Intel NUC KIT/Mini PC/HTPC/NUC Board 2133MHz PC4-17000 Non-ECC Unbuffered 1.2V CL15 1Rx8 Single Rank 260 Pin Computer Memory Ram Module Upgrade,16.0,4.0,2133.0,15,Timetec,1.0,0.0,119.99
16GB (2X8GB) DDR4 2666MHZ PC4-21300 SODIMM 2Rx8 1.2V CL19 260-PIN Non-ECC Laptop PC Computer Memory KIT,16.0,4.0,2666.0,19,Unknown,1.0,0.0,131.89
Samsung 16GB (1x16GB) DDR4 3200MHz PC4-25600 SODIMM 2Rx8 CL22 1.2v M471A2K43EB1-CWE Gaming Notebook Laptop Memory RAM Module Upgrade,16.0,4.0,3200.0,22,Samsung,0.0,1.0,149.5
Samsung 16GB (1x16GB) DDR4 2666MHz PC4-21300 SODIMM 2Rx8 CL19 1.2v 260-PIN Laptop Notebook Memory RAM Module Upgrade M471A2K43CB1-CTD,16.0,4.0,2666.0,19,Samsung,0.0,0.0,129.5
"OWC 16GB DDR4 2400MHz PC4-19200 CL17 1.2V 260-Pin Non-ECC SODIMM Memory RAM Compatible with Dell Optiplex 3050 AIO, 3050 Micro, 5050, 5250 AIO, 7050 Snp821Pjc/16G",16.0,4.0,2400.0,17,OWC,0.0,0.0,135.99
DOLGIX 16GB Kit (2x8GB) DDR4 2666MHz SODIMM 260-Pin PC4-21300 1Rx8 Single Rank 1.2V CL19 Laptop Memory RAM Upgrade,16.0,4.0,2666.0,19,Unknown,1.0,0.0,110.0
OWC 16GB DDR4 3200MHz PC4-25600 CL22 1.2V 260pin Non-ECC SODIMM Memory RAM Compatible with HP ProBook 445 G9 450 G8 450 G9 455 G7 455 G8,16.0,4.0,3200.0,22,OWC,0.0,0.0,135.99
NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 260-PIN ECC SODIMM KIT,32.0,4.0,3200.0,22,Unknown,1.0,0.0,284.99
Timetec Hynix IC 16GB DDR4 SODIMM for Intel NUC KIT/Mini PC/HTPC/NUC Board 2666MHz PC4-21300 Non ECC Unbuffered 1.2V CL19 Dual Rank 260 Pin Memory Upgrade(16GB),16.0,4.0,2666.0,19,Timetec,1.0,0.0,105.99
"Adamanta 16GB (1x16GB) Laptop Notebook Memory Upgrade Compatible for Lenovo Flex, Legion, IdeaCentre, IdeaPad, ThinkCentre DDR4 2400Mhz PC4-19200 SODIMM 2Rx8 CL17 1.2v RAM DRAM P/N: 4X70N24889",16.0,4.0,2400.0,17,Adamanta,0.0,0.0,135.5
OWC 16GB (2x8GB) DDR4 3200MHz PC4-25600 CL22 1RX8 ECC Unbuffered SODIMM 1.2V 260-pin Memory RAM,16.0,4.0,3200.0,22,OWC,1.0,0.0,171.12
32GB 1X32GB DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 262-PIN Non-ECC Unbuffered SODIMM Memory NEMIX RAM Compatible with Dell Pro Max 16 Laptop,32.0,5.0,5600.0,46,Dell,0.0,0.0,599.99
Factory Original 32GB (1x32GB) Compatible for ASUS TUF Gaming A15 FA507RE-A15.R73050T Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v Notebook Memory Module Upgrade RAM Adamanta,32.0,5.0,4800.0,40,Adamanta,0.0,1.0,465.5
"Factory Original 32GB (1x32GB) Compatible with Dell Latitude, Inspiron, XPS, Alienware Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM Adamanta",32.0,5.0,4800.0,40,Dell,0.0,0.0,465.5
32GB 1X32GB DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 262-PIN Non-ECC Unbuffered SODIMM Laptop PC Memory NEMIX RAM High Performance Memory Solutions,32.0,5.0,4800.0,40,Unknown,0.0,0.0,589.99
Axiom 32GB DDR5 SDRAM Memory Module - for Notebook - 32 GB - DDR5-5600/PC5-44800 DDR5 SDRAM - 5600 MHz - CL46-1.10 V - TAA Compliant - 262-pin - SoDIMM,32.0,5.0,5600.0,46,Unknown,0.0,0.0,563.6
Adamanta 32GB (1x32GB) Compatible for ASUS TUF Dash F15 FX517ZC Gaming Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v Notebook Memory Module Upgrade RAM,32.0,5.0,4800.0,40,Adamanta,0.0,1.0,435.5
"【DDR5 RAM Laptop Only】 GIGASTONE 32GB DDR5 5600MHz Laptop RAM – PC5-44800 CL46-46-46-90, 1.1V SODIMM 262-Pin Unbuffered Non-ECC High-Performance Notebook Memory Upgrade",32.0,5.0,5600.0,46,Unknown,0.0,0.0,512.99
DDR5 RAM 64GB (2x32GB) 5600MHz PC5-44800 CL46 1.1V SODIMM 262-Pin Laptop/Notebook RAM Memory Modules,64.0,5.0,5600.0,46,Unknown,1.0,0.0,799.0
OWC 64GB (2x32GB) DDR5 5600 PC5-44800 CL46 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade Kit for Select Laptops or All-in-One Systems,64.0,5.0,5600.0,46,OWC,1.0,0.0,1196.38
Adamanta 32GB (1x32GB) Compatible for ASUS Vivobook Pro 15X K6501ZM-EB74 Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v Notebook Memory Module Upgrade RAM,32.0,5.0,4800.0,40,Adamanta,0.0,0.0,435.5
"Factory Original 32GB (1x32GB) Compatible with ASUS ROG Strix Scar 17, G17, 15, TUF Gaming Laptop Notebook DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Memory Module Upgrade RAM Adamanta",32.0,5.0,4800.0,40,Adamanta,0.0,1.0,465.5
"Adamanta 32GB (1x32GB) Compatible for Dell Latitude 14 3450, 15 3550, 14 5450, 15 5550 Laptop DDR5 5600MHz PC5-44800 SODIMM 2Rx8 CL46 1.1v Notebook Memory Module Upgrade RAM",32.0,5.0,5600.0,46,Adamanta,0.0,0.0,460.5
32GB (2X16GB) DDR5 5200MHZ PC5-41600 1Rx8 1.1V CL44 262-PIN Non-ECC SODIMM Laptop AIO PC Computer Memory,32.0,5.0,5200.0,44,Unknown,1.0,0.0,598.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHz PC5-44800 1Rx8 1.1V CL46 262-PIN Non-ECC SODIMM Laptop PC Memory KIT Compatible with Dell Precision 7680 Mobile Workstation,32.0,5.0,5600.0,46,Dell,1.0,0.0,598.99
OWC 32GB DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade for Select Laptops or All-in-One Systems,32.0,5.0,4800.0,40,OWC,0.0,0.0,599.99
Samsung 32GB (2x16GB) DDR5 6400MHz PC5-51200 CSODIMM Clocked SODIMM 1Rx8 Single Rank CL52 1.1V 262-Pin Non ECC Unbuffered Laptop Notebook RAM Memory M435R2GA3PB1-CCP,32.0,5.0,6400.0,52,Samsung,1.0,0.0,579.0
"【DDR5 RAM Laptop Only】 GIGASTONE 64GB (2x32GB) DDR5 5600MHz Laptop RAM – PC5-44800 CL46-46-46-90, 1.1V SODIMM 262-Pin Unbuffered Non-ECC High-Performance Notebook Memory Upgrade",64.0,5.0,5600.0,46,Unknown,1.0,0.0,998.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 262-PIN ECC Unbuffered SODIMM KIT,32.0,5.0,5600.0,46,Unknown,1.0,0.0,669.99
"Factory Original 32GB (1x32GB) Compatible with MSI Titan GT77 12U, 12UGS, 12UHS Gaming Laptop DDR5 4800MHz PC5-38400 SODIMM 2Rx8 CL40 1.1v 262 Pin Notebook Memory RAM Upgrade Adamanta",32.0,5.0,4800.0,40,Adamanta,0.0,1.0,465.5
A-Tech 32GB DDR5 4800MHz PC5-38400 CL40 SODIMM 2Rx8 Dual Rank 1.1V Non-ECC Unbuffered SO-DIMM 262-Pin Laptop Computer RAM Memory Upgrade Module,32.0,5.0,4800.0,40,A-Tech,0.0,0.0,409.99
NEMIX RAM 64GB (2X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 262-PIN ECC Unbuffered SODIMM Memory KIT Compatible with Dell Precision 3460 Small Form Factor,64.0,5.0,4800.0,40,Dell,1.0,0.0,1438.99
64GB 2X32GB DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 262-PIN ECC Unbuffered SODIMM NEMIX RAM Workstation MicroServer Enterprise & Industrial Mini-PC Memory KIT,64.0,5.0,5600.0,46,Unknown,1.0,0.0,1454.99
"OWC 64GB (2x32GB) DDR5 4800 PC5-38400 CL40 2Rx8 262-pin 1.1V ECC Unbuffered SODIMM Memory RAM Module Upgrade Kit for Select Servers, NAS, Laptops or All-in-One Systems",64.0,5.0,4800.0,40,OWC,1.0,0.0,1910.38
OWC 128GB (4x32GB) DDR5 5200 PC5-41600 CL42 2Rx8 262-pin 1.1V Non-ECC SODIMM Memory RAM Module Upgrade Kit for Select Laptops or All-in-One Systems,128.0,5.0,5200.0,42,OWC,1.0,0.0,2390.36
Compatible DDR3L-1600 SODIMM 8GB/1Gx64 CL11 Chip Notebook Memory,8.0,3.0,1600.0,11,Unknown,0.0,0.0,26.0
"Timetec 32GB KIT(4x8GB) Compatible for Apple DDR3L 1600MHz PC3L-12800 CL11 for iMac (Mid 2011, Late 2012, Late 2013, Late 2014 Retina 5K, Mid 2015 Retina 5K) SODIMM Memory Module MAC RAM Upgrade",32.0,3.0,1600.0,11,Timetec,1.0,0.0,78.99
OWC 16GB (2x8GB) DDR3L 1866 PC3L-14900 CL13 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Kit,16.0,3.0,1866.0,13,OWC,1.0,0.0,72.18
OWC 16GB (2x8GB) DDR3L 1600 PC3L-12800 CL11 2Rx8 204-pin 1.35V Non-ECC SODIMM Memory RAM Module Kit Compatible with Synology NAS DS1817+ RS818+ RS818RP+ RS1219+,16.0,3.0,1600.0,11,OWC,1.0,0.0,72.18
OWC 8GB DDR3L 1600MHz PC3L-12800 CL 11 1.35V 204pin Non-ECC SODIMM Memory RAM Compatible with Intel NUC NUC5CPYH NUC5I5RYK NUC5i7RYH NUC5PGYH,8.0,3.0,1600.0,11,OWC,0.0,0.0,37.99
"Samsung 8GB (2x4GB) DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 SODIMM 2Rx8 Dual Rank 1.35V 204-Pin Laptop, Notebook RAM Memory",8.0,3.0,1600.0,11,Samsung,1.0,0.0,59.85
A-Tech RAM 32GB Kit (4x8GB) DDR3/DDR3L 1333 MHz PC3L-10600 (PC3-10600) SODIMM - Laptop & All-in-One Computer Memory - CL9 2Rx8 1.35V 204-Pin SO-DIMM Non-ECC Unbuffered Upgrade Modules,32.0,3.0,1333.0,9,A-Tech,1.0,0.0,103.96
Crucial 8GB Single DDR3 1333 MT/s (PC3-10600) CL9 SODIMM 204-Pin 1.35V/1.5V Notebook Memory Module CT102464BF1339,8.0,3.0,1333.0,9,Crucial,0.0,0.0,39.0
Timetec 32GB KIT(4x8GB) DDR3L / DDR3 1600MHz (DDR3L-1600) PC3L-12800 / PC3-12800 Non-ECC Unbuffered 1.35V/1.5V CL11 2Rx8 Dual Rank 204 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade,32.0,3.0,1600.0,11,Timetec,1.0,0.0,78.99
Crucial 8GB Kit (4GBx2) DDR3 1333 MT/s (PC3-10600) CL9 SODIMM 204-Pin 1.35V/1.5V Notebook Memory Modules CT2KIT51264BF1339,8.0,3.0,1333.0,9,Crucial,1.0,0.0,39.59
Timetec Elite DDR4 32GB Kit (2 x 16GB) 2666MHz (DDR4-2666) PC4-21300 CL19 Non-ECC Unbuffered 1.2V 2Rx8 Dual Rank 260 Pin SODIMM Laptop Notebook PC Computer Memory RAM Upgrade,32.0,4.0,2666.0,19,Timetec,1.0,0.0,205.99
"Samsung 16GB DDR4 2666MHz PC4-21300 (PC4-2666V) CL19 SODIMM 2Rx8 Dual Rank 1.2V 260-Pin Laptop, Notebook RAM Memory",16.0,4.0,2666.0,19,Samsung,0.0,0.0,129.97
Samsung 32GB DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 2Rx8 Dual Rank 1.2V Non-ECC DIMM 288-Pin Desktop PC RAM Memory,32.0,4.0,3200.0,22,Samsung,0.0,0.0,292.99
"Samsung 16GB DDR4 PC4-21300, 2666MHz, 288 Pin DIMM, 1.2V, CL 19 Desktop RAM Memory Module",16.0,4.0,2666.0,19,Samsung,0.0,0.0,127.99
Kingston Fury Beast 32GB 3200MT/s DDR4 CL16 Desktop Memory Single Module KF432C16BB/32,32.0,4.0,3200.0,16,Kingston,0.0,1.0,242.46
NEMIX RAM 16GB (1X16GB) DDR4 2666MHZ PC4-21300 2Rx8 1.2V CL19 260-PIN ECC Unbuffered SODIMM NAS Memory Compatible with Synology Diskstation DS923+,16.0,4.0,2666.0,19,Unknown,0.0,0.0,156.98
"KingSpec 32GB (2x16GB) DDR4 RAM 3200MHz for Desktop - Plug-and-Play, Home & Office Use, Standard Version, 288-Pin DIMM CL18 1.35V Computer Memory Compatible with Most Intel/AMD PCs",32.0,4.0,3200.0,18,Unknown,1.0,0.0,213.97
G.SKILL Trident Z Royal Series DDR4 RAM (XMP) 32GB (2x16GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM - Silver (F4-3200C16D-32GTRS),32.0,4.0,3200.0,16,G.SKILL,1.0,1.0,319.99
"DDR4 2666MHz RAM 32GB Kit (2x16GB) CL19 UDIMM, Desktop Memory Module PC4-21300 288-Pin 1.2V Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Blue",32.0,4.0,2666.0,19,Unknown,1.0,0.0,199.99
G.SKILL Ripjaws DDR4 SO-DIMM Series DDR4 RAM 16GB (1x16GB) 3200MT/s CL22-22-22-52 1.20V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F4-3200C22S-16GRS),16.0,4.0,3200.0,22,G.SKILL,0.0,1.0,124.8
"Transcend 16GB SO-DIMM DDR4 3200MHz Laptop RAM, Intel AMD Compatible, HP Lenovo Dell ASUS Acer Computer Memory, 2666/2933MHz Compatible, 2Rx8 1.2V, PC4-25600 CL22, Unbuffered 260-Pin – JM3200HSB-16G",16.0,4.0,3200.0,22,HP,0.0,0.0,169.99
OLOy DDR4 RAM 8GB (1x8GB) Black Hummingbird 2400 MHz CL17 1.2V 288-Pin Desktop UDIMM (MD4U082417BBSA),8.0,4.0,2400.0,17,Unknown,0.0,0.0,60.99
G.SKILL AEGIS Series DDR4 RAM (XMP) 32GB (2x16GB) 3000MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3000C16D-32GISB),32.0,4.0,3000.0,16,G.SKILL,1.0,1.0,259.99
G.SKILL AEGIS Series DDR4 RAM (XMP) 32GB (2x16GB) 3200MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3200C16D-32GIS),32.0,4.0,3200.0,16,G.SKILL,1.0,1.0,269.99
G.SKILL Trident Z RGB Series DDR4 RAM (XMP) 16GB (2x8GB) 3000MT/s CL16-18-18-38 1.35V Intel AMD Desktop Computer Memory U-DIMM (F4-3000C16D-16GTZR),16.0,4.0,3000.0,16,G.SKILL,1.0,1.0,174.99
G.SKILL AEGIS Series DDR4 RAM 32GB (2x16GB) 2666MT/s CL19-19-19-43 1.20V Intel AMD Desktop Computer Memory U-DIMM (F4-2666C19D-32GIS),32.0,4.0,2666.0,19,G.SKILL,1.0,0.0,259.99
G.SKILL Trident Z Neo Series DDR4 RAM (XMP) 32GB (2x16GB) 4000MT/s CL18-22-22-42 1.40V Desktop Computer Memory U-DIMM (F4-4000C18D-32GTZN),32.0,4.0,4000.0,18,G.SKILL,1.0,1.0,319.99
NEMIX RAM 8GB (1X8GB) DDR4 2400MHZ PC4-19200 1Rx8 1.2V CL17 288-PIN ECC UDIMM Compatible with Samsung M391A1K43BB1-CRC Unbuffered Memory,8.0,4.0,2400.0,17,Samsung,0.0,0.0,79.99
NEMIX RAM 8GB (1X8GB) DDR4 2666MHZ PC4-21300 1Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory Compatible with Samsung M393A1G40EB2-CTD,8.0,4.0,2666.0,19,Samsung,0.0,0.0,69.99
